altitude,derived_speed,distance,gender,heart_rate,id,latitude,longitude,since_begin,since_last,sport,time_elapsed,timestamp,userId,tar_derived_speed,tar_heart_rate
-1.8044666444624409,-7.082944439006437,-4.372303649217692,male,-8.19736903680111,396826535,60.17334876582026,24.64977040886879,1378478.8892184314,2158.84607810351,bike,-0.12256752559145224,1408898746,10921915,7.105427357601002e-15,100.0
-1.8186355216814518,-2.0887804946280517,-1.7973204455488407,male,-5.369011795827566,396826535,60.173239801079035,24.650142733007673,1378478.8892184314,2158.84607810351,bike,-0.12212174572209425,1408898754,10921915,12.554887781088722,113.3554687995226
-1.82071703774906,-0.35156936484233664,-0.05596665180561886,male,-3.916385640886348,396826535,60.17298021353782,24.65091068297625,1378478.8892184314,2158.84607810351,bike,-0.12167596585273625,1408898765,10921915,16.922083377674745,120.21475199354023
-1.8477718630544475,-0.6800393588373265,-0.051061545767727146,male,-4.150721434948424,396826535,60.17247796989978,24.65066886506975,1378478.8892184314,2158.84607810351,bike,-0.12123018598337824,1408898778,10921915,16.0963387765781,119.1082211986078
-1.851728519047336,-0.2792560525525346,4.282175843616769,male,-3.84128807679316,396826535,60.17186114564538,24.649145286530256,1378478.8892184314,2158.84607810351,bike,-0.12078440611402022,1408898794,10921915,17.103872668332542,120.56936178597984
-1.8853016467907096,3.900556506047716,3.336863317630187,male,-4.22991806485762,396826535,60.17154498025775,24.648349760100245,1378478.8892184314,2158.84607810351,bike,-0.12033862624466225,1408898800,10921915,27.611552873401013,118.73425566679414
-1.9381178675640989,7.927698818777512,0.12997225436286058,male,-4.966363317269985,396826535,60.1712366938591,24.645312326028943,1378478.8892184314,2158.84607810351,bike,-0.11989284637530424,1408898823,10921915,37.73543354249863,115.25677006184122
-1.9297782078726071,6.083319546596267,6.794670090381029,male,-3.8377865341198847,396826535,60.1705339550972,24.6447014529258,1378478.8892184314,2158.84607810351,bike,-0.1194470665059462,1408898839,10921915,33.09882668579605,120.58589602827627
-1.9121649678497108,2.666504045599976,9.601574854355796,male,-2.6477219160083245,396826535,60.169210117310286,24.64441588148475,1378478.8892184314,2158.84607810351,bike,-0.1190012866365882,1408898862,10921915,24.509253804036714,126.20536681023941
-1.9136906731211367,0.7447830387894668,4.147449662187366,male,-2.314148918708732,396826535,60.16846932470799,24.641415160149336,1378478.8892184314,2158.84607810351,bike,-0.1185555067672302,1408898891,10921915,19.678216646310847,127.78049448267744
-1.9170163277694707,0.6667950474368399,2.160305769492021,male,-2.095204787940361,396826535,60.168124996125705,24.638268509879712,1378478.8892184314,2158.84607810351,bike,-0.11810972689787222,1408898914,10921915,19.48216171287061,128.81434602906452
-1.9162368091162365,1.622925227837815,5.4986655592065095,male,-1.7815891757269258,396826535,60.166798559948795,24.63621117174625,1378478.8892184314,2158.84607810351,bike,-0.1176639470285142,1408898938,10921915,21.885788676810908,130.29523516968737
-1.9148486009697936,2.2926190914381452,9.275948212212931,male,-1.5729950497475242,396826535,60.165886776521795,24.634060626849532,1378478.8892184314,2158.84607810351,bike,-0.1172181671591562,1408898962,10921915,23.56933999767817,131.28021411821746
-1.9146468728574475,2.203535889501095,10.969478946654103,male,-1.5222007473476322,396826535,60.16585517674685,24.63249195367098,1378478.8892184314,2158.84607810351,bike,-0.1167723872897982,1408898975,10921915,23.345392683181487,131.52006420188715
-1.9150580879769081,1.9941424245244888,11.241688628431737,male,-1.4842046201845336,396826535,60.16524790786208,24.631360983476053,1378478.8892184314,2158.84607810351,bike,-0.1163266074204402,1408898990,10921915,22.818995976114262,131.6994814563549
-1.9153711981757024,2.3481592807399694,10.953834993082953,male,-1.307835832465435,396826535,60.16498521901668,24.629418225958943,1378478.8892184314,2158.84607810351,bike,-0.1158808275510822,1408899009,10921915,23.708963136163586,132.5322927460565
-1.9153534007587592,3.2826898407800664,10.644276433061046,male,-1.0040455318783772,396826535,60.16488212160765,24.625693140551448,1378478.8892184314,2158.84607810351,bike,-0.1154350476817242,1408899043,10921915,26.05829055912663,133.9667868836116
-1.9152496932988063,4.14912708584895,10.528039945496053,male,-0.7454064734044634,396826535,60.16684088855982,24.62388290092349,1378478.8892184314,2158.84607810351,bike,-0.1149892678123662,1408899071,10921915,28.236437392580147,135.18807740015092
-1.9152314864540696,4.462122276759457,10.714518350888,male,-0.6054604421078508,396826535,60.168423894792795,24.62139196693897,1378478.8892184314,2158.84607810351,bike,-0.1145434879430082,1408899096,10921915,29.023279703258623,135.84890087305692
