altitude,derived_speed,distance,gender,heart_rate,id,latitude,longitude,since_begin,since_last,sport,time_elapsed,timestamp,userId,tar_derived_speed,tar_heart_rate
-2.268069657351391,-7.08294443900644,-4.372303649217692,male,-5.4442912763281575,480741569,37.268842477351434,-6.986980140209197,-14.805054276856485,-0.011580266728650795,kayaking,-0.12256752559145224,1425513246,4419649,0.0,113.0
-2.268069657351392,-6.603111388154535,-4.13645136233093,male,-5.8835325747894185,480741569,37.268838956952095,-6.986991623416543,-14.805054276856485,-0.011580266728650795,kayaking,-0.12212174572209425,1425513247,4419649,1.2062579791526955,110.92590788317749
-2.268069657351392,-1.9859134953999409,-3.4836344021745185,male,0.4129549523894903,480741569,37.26882076822221,-6.987035796046258,-14.805054276856485,-0.011580266728650795,kayaking,-0.12167596585273625,1425513253,4419649,12.813486346548311,140.65784609013315
-2.268069657351402,-1.7843147857081594,-3.4535732032026054,male,6.097669681653904,480741569,37.26880526170135,-6.987061612308025,-14.805054276856485,-0.011580266728650795,kayaking,-0.12123018598337824,1425513257,4419649,13.32028772615493,167.50100051950233
-2.2680696573510857,-2.0427352198119157,-1.17514220647421,male,7.480940272146772,480741569,37.26878665387631,-6.987103270366787,-14.805054276856485,-0.011580266728650795,kayaking,-0.12078440611402022,1425513259,4419649,12.6706415417991,174.03278757419048
-2.2680696573513925,-2.383669276671667,-2.451958662386971,male,7.473996676660326,480741569,37.26876075379551,-6.98715909384191,-14.805054276856485,-0.011580266728650795,kayaking,-0.12033862624466225,1425513261,4419649,11.813563385715804,174.0
-2.2680696573588084,-2.5264594419308706,-2.432871511154062,male,7.546523522349569,480741569,37.26869017817079,-6.987289935350418,-14.805054276856485,-0.011580266728650795,kayaking,-0.11989284637530424,1425513265,4419649,11.454601501196509,174.34247089112304
-2.268069657330096,-2.438758837780716,-2.5573706717809177,male,7.8685412600795654,480741569,37.26864994503558,-6.9873537216335535,-14.805054276856485,-0.011580266728650795,kayaking,-0.1194470665059462,1425513267,4419649,11.675073086771558,175.86303476715787
-2.2680696576965147,-2.4846052111918566,-0.7118024570574011,male,8.17322413906141,480741569,37.2686085384339,-6.9874179270118475,-14.805054276856485,-0.011580266728650795,kayaking,-0.1190012866365882,1425513269,4419649,11.55981934665462,177.30174364913418
-2.268069656839562,-2.427401420976561,-1.9574502180842208,male,8.464204410817068,480741569,37.268569646403186,-6.987484563142061,-14.805054276856485,-0.011580266728650795,kayaking,-0.1185555067672302,1425513271,4419649,11.703624631143608,178.67574898495647
-2.2680696533557607,-2.6619512726207533,-2.7485011267014587,male,8.770137751407514,480741569,37.268509045243256,-6.987586654722692,-14.805054276856485,-0.011580266728650795,kayaking,-0.11810972689787222,1425513274,4419649,11.113986986232383,180.1203625315759
-2.268069682839696,-2.4939798432522617,-2.4542423628938894,male,8.719409023344816,480741569,37.26844450458884,-6.987680112943053,-14.805054276856485,-0.011580266728650795,kayaking,-0.1176639470285142,1425513277,4419649,11.536252348290489,179.88082208913605
-2.268069760546021,-2.712427480238289,-2.4654195666408416,male,8.970747205145726,480741569,37.268185252323754,-6.9880242738872775,-14.805054276856485,-0.011580266728650795,kayaking,-0.1172181671591562,1425513289,4419649,10.9870942511698,181.06763795402838
-2.2680705526613707,-2.7823144322119093,-0.7243757740349616,male,8.914366332867596,480741569,37.26803773082793,-6.988205993548036,-14.805054276856485,-0.011580266728650795,kayaking,-0.1167723872897982,1425513296,4419649,10.811404616395436,180.80140815473285
-2.268069657351392,-2.701937146001569,-2.582017891996609,male,9.168198375412912,480741569,37.267888616770506,-6.988369105383754,-14.805054276856485,-0.011580266728650795,kayaking,-0.1163266074204402,1425513303,4419649,11.013466026424872,182.0
-2.2680502412216814,-2.867394793349168,-2.4851157213665487,male,8.946120696052711,480741569,37.2677316237241,-6.9885349832475185,-14.805054276856485,-0.011580266728650795,kayaking,-0.1158808275510822,1425513310,4419649,10.597520090707173,180.9513518749333
-2.2681476656226947,-2.8582676725999128,-2.5496985541450683,male,8.78635442924635,480741569,37.267567673698075,-6.988686695694923,-14.805054276856485,-0.011580266728650795,kayaking,-0.1154350476817242,1425513317,4419649,10.620464867460118,180.1969374888588
-2.264049996732834,-2.6561700704931863,-2.4359653210188235,male,9.00066462980708,480741569,37.26723424158991,-6.988979559391737,-14.805054276856485,-0.011580266728650795,kayaking,-0.1149892678123662,1425513331,4419649,11.1285204186066,181.2089076726617
-2.2480758860992194,-2.7046013781371334,-0.6775227540813042,male,9.326079683854708,480741569,37.26705788634717,-6.989108808338642,-14.805054276856485,-0.011580266728650795,kayaking,-0.1145434879430082,1425513338,4419649,11.006768381762559,182.7455136353979
-2.241827977376547,-2.7620645360200533,-2.606588773250526,male,9.379973587756988,480741569,37.26690717972815,-6.989205535501242,-14.805054276856485,-0.011580266728650795,kayaking,-0.1140977080736502,1425513344,4419649,10.86231106982767,183.0
-2.2277831536321173,-2.8901620009599815,-2.5815299114303123,male,9.129951652808305,480741569,37.26674356497824,-6.989331599324943,-14.805054276856485,-0.011580266728650795,kayaking,-0.1136519282042922,1425513351,4419649,10.540285338339011,181.8193994368781
-2.216166487214072,-2.7857111273826667,-2.694712871729049,male,9.350524166871166,480741569,37.2665594983846,-6.989442575722933,-14.805054276856485,-0.011580266728650795,kayaking,-0.11320614833493416,1425513358,4419649,10.802865624249728,182.86094018955362
-2.211272397550732,-2.7883537112701164,-0.9459206125444262,male,9.468938873360653,480741569,37.26638431660832,-6.989546678960322,-14.805054276856485,-0.011580266728650795,kayaking,-0.1127603684655762,1425513365,4419649,10.796222401374278,183.42009300625386
-2.209314675942432,-2.7170040720246917,-2.138139134071904,male,9.220943396162614,480741569,37.26604350842536,-6.989761674776673,-14.805054276856485,-0.011580266728650795,kayaking,-0.11231458859621818,1425513379,4419649,10.975589102973213,182.24906135220402
-2.2083644246772858,-2.7706727771942354,-2.5792270768824355,male,9.194764179236072,480741569,37.265868159011006,-6.9898617547005415,-14.805054276856485,-0.011580266728650795,kayaking,-0.11186880872686017,1425513386,4419649,10.840670710572734,182.125443405435
-2.1890176659808223,-2.694741524790824,-2.5597881836789704,male,9.402177381585867,480741569,37.26570010185241,-6.98996527120471,-14.805054276856485,-0.011580266728650795,kayaking,-0.11142302885750216,1425513393,4419649,11.031555183653648,183.10484604682068
-2.183513132987999,-2.9110478963067696,-2.6674703856619293,male,9.379973587756986,480741569,37.26551125757396,-6.99008253403008,-14.805054276856485,-0.011580266728650795,kayaking,-0.11097724898814416,1425513401,4419649,10.48778003911237,183.0
-2.181065625425108,-2.783324159531821,-0.7917451860259757,male,9.616161710069344,480741569,37.2653419431299,-6.990182781592012,-14.805054276856485,-0.011580266728650795,kayaking,-0.11053146911878617,1425513408,4419649,10.808866250948851,184.11527746660275
-2.1805774003267966,-2.7262136334195395,-2.389203792881085,male,9.385249159802118,480741569,37.265170030295856,-6.990295937284827,-14.805054276856485,-0.011580266728650795,kayaking,-0.11008568924942816,1425513415,4419649,10.952437077706698,183.0249111876066
-2.1805882150034224,-2.809407701548741,-2.5562982824429046,male,9.575956848802976,480741569,37.264830563217394,-6.990517722442746,-14.805054276856485,-0.011580266728650795,kayaking,-0.10963990938007018,1425513429,4419649,10.743294526311264,183.9254305963229
-2.180624077720798,-2.746570170181049,-2.7312145598604136,male,9.219981477662497,480741569,37.2646595723927,-6.990621658042072,-14.805054276856485,-0.011580266728650795,kayaking,-0.10919412951071217,1425513436,4419649,10.901262539285696,182.24451918464118
-2.1814070401673065,-2.5850726460543614,-0.8797838943480565,male,8.978282837693428,480741569,37.26449746638537,-6.99073581956327,-14.805054276856485,-0.011580266728650795,kayaking,-0.10874834964135416,1425513443,4419649,11.307253074421524,181.10322112008592
-2.193030102453465,-2.8587645994146764,-2.0776744931198534,male,9.009359321825675,480741569,37.26433468982577,-6.990844449028372,-14.805054276856485,-0.011580266728650795,kayaking,-0.10830256977199616,1425513450,4419649,10.619215637265784,181.2499639035697
-2.2039233285239908,-2.9693302883313626,-2.6912873139069475,male,8.532872738380691,480741569,37.26416545920074,-6.990951653569938,-14.805054276856485,-0.011580266728650795,kayaking,-0.10785678990263817,1425513457,4419649,10.341263244783693,179.0
-2.2100892177772646,-2.730381817537783,-2.6890245048338257,male,8.197445266078983,480741569,37.2638302668929,-6.991170169785619,-14.805054276856485,-0.011580266728650795,kayaking,-0.10741101003328016,1425513471,4419649,10.941958630375314,177.41611551895542
-2.2258636565923577,-2.7720117619907283,-1.541505672368186,male,8.079125045848977,480741569,37.26366103626789,-6.991285923868418,-14.805054276856485,-0.011580266728650795,kayaking,-0.10696523016392216,1425513478,4419649,10.837304620863268,176.85740886523342
-2.24597728964588,-2.6958859478747845,-1.2207369942263608,male,8.112097459338717,480741569,37.263490464538336,-6.991391032934189,-14.805054276856485,-0.011580266728650795,kayaking,-0.10651945029456417,1425513485,4419649,11.028678204933438,177.01310420429027
-2.266833157751537,-2.8239208117270804,-2.7456059082956896,male,8.109029044588281,480741569,37.263322239741676,-6.991502176970244,-14.805054276856485,-0.011580266728650795,kayaking,-0.10607367042520616,1425513492,4419649,10.706809847059047,176.99861518682468
-2.287689463078664,-3.0114433151623143,-2.718181041567085,male,8.109913599724862,480741569,37.26315275765955,-6.991618182510138,-14.805054276856485,-0.011580266728650795,kayaking,-0.10562789055584816,1425513499,4419649,10.235394808770547,177.0027920455174
-2.3075504597424605,-2.292887474113415,-2.3707512577734917,male,8.099543673273653,480741569,37.26299375295639,-6.991733014583588,-14.805054276856485,-0.011580266728650795,kayaking,-0.10518211068649017,1425513506,4419649,12.041780832395096,176.95382537781143
-2.326129473968304,-5.5680180371148085,-2.7481109555473986,male,8.199538610160955,480741569,37.26265252567829,-6.9919563084840775,-14.805054276856485,-0.011580266728650795,kayaking,-0.10473633081713214,1425513520,4419649,3.8083913912692537,177.42600026447778
-2.3442497461511995,-2.2854982655382186,-2.0115167578612274,male,8.326381980498821,480741569,37.26248270832002,-6.992066614329815,-14.805054276856485,-0.011580266728650795,kayaking,-0.10429055094777416,1425513527,4419649,12.060356651187966,178.0249531302729
-2.3566418153222903,-1.914499976588896,-2.373646860893249,male,8.32482370129725,480741569,37.26231473498047,-6.992175662890077,-14.805054276856485,-0.011580266728650795,kayaking,-0.10384477107841614,1425513534,4419649,12.993013635742447,178.01759495466632
-2.3795591425832776,-2.392011398952979,-2.5515430302245568,male,8.379385883252374,480741569,37.26214936003089,-6.9922832027077675,-14.805054276856485,-0.011580266728650795,kayaking,-0.10339899120905813,1425513541,4419649,11.792592025891723,178.2752369201786
-2.3878082417339246,-2.8803957375313263,-1.7241951031924982,male,8.472971736530651,480741569,37.26198004558682,-6.992399711161853,-14.805054276856485,-0.011580266728650795,kayaking,-0.10295321133970012,1425513548,4419649,10.56483686342968,178.7171481912967
-2.3906007744141657,-2.6740148671200603,-0.9709173788547972,male,8.34788045977594,480741569,37.2616702504456,-6.9926881324499846,-14.805054276856485,-0.011580266728650795,kayaking,-0.10250743147034212,1425513562,4419649,11.08366017340401,178.12646869028183
